id,type,pathway_source,substrate1,substrate2,substrate3,substrate4,substrate5,product1,product2,product3,product4,product5
113,irreversible,path:hsa00380 Tryptophan metabolism,cpd:C00078,,,,,cpd:C02700,,,,
115,irreversible,path:hsa00380 Tryptophan metabolism,cpd:C00078,,,,,cpd:C00643,,,,
19,irreversible,path:hsa00380 Tryptophan metabolism,cpd:C00632,,,,,cpd:C05640,,,,
117,irreversible,path:hsa00380 Tryptophan metabolism,cpd:C03227,,,,,cpd:C05645,,,,
118,irreversible,path:hsa00380 Tryptophan metabolism,cpd:C00328,,,,,cpd:C01252,,,,
120,irreversible,path:hsa00380 Tryptophan metabolism,cpd:C05636,,,,,cpd:C05637,,,,
127,irreversible,path:hsa00380 Tryptophan metabolism,cpd:C00078,,,,,cpd:C00398,,,,
128,irreversible,path:hsa00380 Tryptophan metabolism,cpd:C00780,,,,,cpd:C05634,,,,
131,irreversible,path:hsa00380 Tryptophan metabolism,cpd:C00637,,,,,cpd:C00954,,,,
137,irreversible,path:hsa00380 Tryptophan metabolism,cpd:C05648,,,,,cpd:C05651,,,,
138,irreversible,path:hsa00380 Tryptophan metabolism,cpd:C05634,,,,,cpd:C05635,,,,
139,irreversible,path:hsa00380 Tryptophan metabolism,cpd:C05634,,,,,cpd:C05635,,,,
145,irreversible,path:hsa00380 Tryptophan metabolism,cpd:C00398,,,,,cpd:C00637,,,,
152,irreversible,path:hsa00380 Tryptophan metabolism,cpd:C00398,,,,,cpd:C00637,,,,
154,irreversible,path:hsa00380 Tryptophan metabolism,cpd:C00780,,,,,cpd:C06212,,,,
155,irreversible,path:hsa00380 Tryptophan metabolism,cpd:C00398,,,,,cpd:C06213,,,,
282,irreversible,path:hsa00380 Tryptophan metabolism,cpd:C00078,,,,,cpd:C00398,,,,
50,irreversible,path:hsa00430 Taurine and hypotaurine metabolism,cpd:C00506,,,,,cpd:C00245,,,,
51,irreversible,path:hsa00430 Taurine and hypotaurine metabolism,cpd:C00506,,,,,cpd:C00245,,,,
53,irreversible,path:hsa00430 Taurine and hypotaurine metabolism,cpd:C00519,,,,,cpd:C00245,,,,
54,irreversible,path:hsa00430 Taurine and hypotaurine metabolism,cpd:C00097,,,,,cpd:C00606,,,,
55,irreversible,path:hsa00430 Taurine and hypotaurine metabolism,cpd:C01678,,,,,cpd:C00519,,,,
56,irreversible,path:hsa00430 Taurine and hypotaurine metabolism,cpd:C00606,,,,,cpd:C00519,,,,
57,irreversible,path:hsa00430 Taurine and hypotaurine metabolism,cpd:C00606,,,,,cpd:C00519,,,,
58,irreversible,path:hsa00430 Taurine and hypotaurine metabolism,cpd:C00245,,,,,cpd:C05844,,,,
59,irreversible,path:hsa00430 Taurine and hypotaurine metabolism,cpd:C00245,,,,,cpd:C05122,,,,
118,irreversible,path:hsa00440 Phosphonate and phosphinate metabolism,cpd:C03557,,,,,cpd:C05673,,,,
82,irreversible,path:hsa00440 Phosphonate and phosphinate metabolism,cpd:C06459,,,,,cpd:C05674,,,,
85,irreversible,path:hsa00440 Phosphonate and phosphinate metabolism,cpd:C05674,,,,,cpd:C05676,,,,
83,irreversible,path:hsa00440 Phosphonate and phosphinate metabolism,cpd:C05673,,,,,cpd:C05675,,,,
12,irreversible,path:hsa00450 Selenocompound metabolism,cpd:C05684,,,,,cpd:C01528,,,,
13,irreversible,path:hsa00450 Selenocompound metabolism,cpd:C01528,,,,,cpd:C05172,,,,
61,irreversible,path:hsa00450 Selenocompound metabolism,cpd:C05688,,,,,cpd:C01528,cpd:C00041,,,
16,irreversible,path:hsa00450 Selenocompound metabolism,cpd:C05335,,,,,cpd:C05336,,,,
59,irreversible,path:hsa00450 Selenocompound metabolism,cpd:C05335,,,,,cpd:C05703,,,,
76,irreversible,path:hsa00450 Selenocompound metabolism,cpd:C05689,,,,,cpd:C05703,,,,
45,irreversible,path:hsa00450 Selenocompound metabolism,cpd:C05689,,,,,cpd:C18904,,,,
51,irreversible,path:hsa00450 Selenocompound metabolism,cpd:C16638,cpd:C05172,,,,cpd:C06482,,,,
49,irreversible,path:hsa00450 Selenocompound metabolism,cpd:C06481,,,,,cpd:C16638,,,,
73,irreversible,path:hsa00450 Selenocompound metabolism,cpd:C05697,,,,,cpd:C05686,,,,
82,irreversible,path:hsa00450 Selenocompound metabolism,cpd:C05699,,,,,cpd:C05698,,,,
83,irreversible,path:hsa00450 Selenocompound metabolism,cpd:C05698,,,,,cpd:C05335,,,,
90,irreversible,path:hsa00450 Selenocompound metabolism,cpd:C18902,,,,,cpd:C05703,,,,
91,reversible,path:hsa00450 Selenocompound metabolism,cpd:C02535,,,,,cpd:C18872,,,,
91,reversible_reverse,path:hsa00450 Selenocompound metabolism,cpd:C18872,,,,,cpd:C02535,,,,
92,irreversible,path:hsa00450 Selenocompound metabolism,cpd:C05689,,,,,cpd:C05703,,,,
15,irreversible,path:hsa00470 D-Amino acid metabolism,cpd:C00819,,,,,cpd:C00217,,,,
10,irreversible,path:hsa00470 D-Amino acid metabolism,cpd:C00217,,,,,cpd:C02237,,,,
123,irreversible,path:hsa00470 D-Amino acid metabolism,cpd:C00402,,,,,cpd:C00036,,,,
199,reversible,path:hsa00470 D-Amino acid metabolism,cpd:C00065,,,,,cpd:C00740,,,,
199,reversible_reverse,path:hsa00470 D-Amino acid metabolism,cpd:C00740,,,,,cpd:C00065,,,,
60,irreversible,path:hsa00470 D-Amino acid metabolism,cpd:C00792,,,,,cpd:C03771,,,,
56,irreversible,path:hsa00470 D-Amino acid metabolism,cpd:C00515,,,,,cpd:C01110,,,,
189,irreversible,path:hsa00470 D-Amino acid metabolism,cpd:C00763,,,,,cpd:C03564,,,,
235,irreversible,path:hsa00470 D-Amino acid metabolism,cpd:C03440,,,,,cpd:C04282,,,,
37,irreversible,path:hsa00480 Glutathione metabolism,cpd:C05729,,,,,cpd:C00037,cpd:C05726,,,
38,irreversible,path:hsa00480 Glutathione metabolism,cpd:C02320,,,,,cpd:C05729,cpd:C00025,,,
39,irreversible,path:hsa00480 Glutathione metabolism,cpd:C00051,,,,,cpd:C00127,,,,
46,irreversible,path:hsa00480 Glutathione metabolism,cpd:C00051,,,,,cpd:C00127,,,,
47,irreversible,path:hsa00480 Glutathione metabolism,cpd:C00051,,,,,cpd:C00127,,,,
49,irreversible,path:hsa00480 Glutathione metabolism,cpd:C00006,,,,,cpd:C00005,,,,
51,irreversible,path:hsa00480 Glutathione metabolism,cpd:C00006,,,,,cpd:C00005,,,,
95,irreversible,path:hsa00480 Glutathione metabolism,cpd:C00005,cpd:C00127,,,,cpd:C00006,cpd:C00051,,,
52,irreversible,path:hsa00480 Glutathione metabolism,cpd:C00037,cpd:C00669,,,,cpd:C00051,,,,
53,irreversible,path:hsa00480 Glutathione metabolism,cpd:C00097,cpd:C00025,,,,cpd:C00669,,,,
54,irreversible,path:hsa00480 Glutathione metabolism,cpd:C00051,,,,,cpd:C00025,cpd:C01419,,,
55,irreversible,path:hsa00480 Glutathione metabolism,cpd:C01419,,,,,cpd:C00037,cpd:C00097,,,
56,irreversible,path:hsa00480 Glutathione metabolism,cpd:C01879,,,,,cpd:C00025,,,,
57,irreversible,path:hsa00480 Glutathione metabolism,cpd:C00669,,,,,cpd:C00097,cpd:C01879,,,
58,irreversible,path:hsa00480 Glutathione metabolism,cpd:C00151,cpd:C00051,,,,cpd:C03740,cpd:C01419,,,
59,irreversible,path:hsa00480 Glutathione metabolism,cpd:C03740,,,,,cpd:C00151,cpd:C01879,,,
60,irreversible,path:hsa00480 Glutathione metabolism,cpd:C00024,cpd:C05726,,,,cpd:C05727,,,,
61,irreversible,path:hsa00480 Glutathione metabolism,cpd:C00051,cpd:C01322,,,,cpd:C02320,,,,
145,irreversible,path:hsa00480 Glutathione metabolism,cpd:C00006,,,,,cpd:C00005,,,,
146,irreversible,path:hsa00480 Glutathione metabolism,cpd:C00077,,,,,cpd:C00134,,,,
147,irreversible,path:hsa00480 Glutathione metabolism,cpd:C00134,,,,,cpd:C00315,,,,
152,irreversible,path:hsa00480 Glutathione metabolism,cpd:C00315,,,,,cpd:C00750,,,,
155,irreversible,path:hsa00480 Glutathione metabolism,cpd:C01672,,,,,cpd:C16565,,,,
162,irreversible,path:hsa00480 Glutathione metabolism,cpd:C16663,,,,,cpd:C16664,,,,
164,irreversible,path:hsa00480 Glutathione metabolism,cpd:C02090,,,,,cpd:C03170,,,,
177,irreversible,path:hsa00480 Glutathione metabolism,cpd:C01419,,,,,cpd:C00037,cpd:C00097,,,
178,irreversible,path:hsa00480 Glutathione metabolism,cpd:C05729,,,,,cpd:C00037,cpd:C05726,,,
182,irreversible,path:hsa00480 Glutathione metabolism,cpd:C00051,,,,,cpd:C01879,cpd:C01419,,,
183,irreversible,path:hsa00480 Glutathione metabolism,cpd:C00051,,,,,cpd:C00127,,,,
85,irreversible,path:hsa00500 Starch and sucrose metabolism,cpd:C01898,,,,,cpd:C00031,cpd:C00185,,,
86,irreversible,path:hsa00500 Starch and sucrose metabolism,cpd:C00185,,,,,cpd:C00031,,,,
87,irreversible,path:hsa00500 Starch and sucrose metabolism,cpd:C00095,,,,,cpd:C00085,,,,
93,irreversible,path:hsa00500 Starch and sucrose metabolism,cpd:C00089,,,,,cpd:C00031,cpd:C00095,,,
95,irreversible,path:hsa00500 Starch and sucrose metabolism,cpd:C00089,,,,,cpd:C00031,cpd:C00095,,,
96,irreversible,path:hsa00500 Starch and sucrose metabolism,cpd:C00963,,,,,cpd:C00031,,,,
107,irreversible,path:hsa00500 Starch and sucrose metabolism,cpd:C00029,,,,,cpd:C00103,,,,
112,irreversible,path:hsa00500 Starch and sucrose metabolism,cpd:C00103,,,,,cpd:C01231,,,,
113,irreversible,path:hsa00500 Starch and sucrose metabolism,cpd:C00103,,,,,cpd:C00029,,,,
115,irreversible,path:hsa00500 Starch and sucrose metabolism,cpd:C00029,,,,,cpd:C00718,,,,
117,reversible,path:hsa00500 Starch and sucrose metabolism,cpd:C00103,,,,,cpd:C00092,,,,
117,reversible_reverse,path:hsa00500 Starch and sucrose metabolism,cpd:C00092,,,,,cpd:C00103,,,,
119,irreversible,path:hsa00500 Starch and sucrose metabolism,cpd:C00092,,,,,cpd:C00031,,,,
120,irreversible,path:hsa00500 Starch and sucrose metabolism,cpd:C00031,,,,,cpd:C00092,,,,
121,irreversible,path:hsa00500 Starch and sucrose metabolism,cpd:C00031,,,,,cpd:C00092,,,,
122,reversible,path:hsa00500 Starch and sucrose metabolism,cpd:C00092,,,,,cpd:C00085,,,,
122,reversible_reverse,path:hsa00500 Starch and sucrose metabolism,cpd:C00085,,,,,cpd:C00092,,,,
123,irreversible,path:hsa00500 Starch and sucrose metabolism,cpd:C00718,,,,,cpd:C00369,,,,
126,irreversible,path:hsa00500 Starch and sucrose metabolism,cpd:C01083,,,,,cpd:C00031,,,,
133,irreversible,path:hsa00500 Starch and sucrose metabolism,cpd:C01935,,,,,cpd:C00208,,,,
134,irreversible,path:hsa00500 Starch and sucrose metabolism,cpd:C00369,,,,,cpd:C00031,,,,
135,irreversible,path:hsa00500 Starch and sucrose metabolism,cpd:C00208,,,,,cpd:C00031,,,,
136,irreversible,path:hsa00500 Starch and sucrose metabolism,cpd:C00369,,,,,cpd:C00103,,,,
147,irreversible,path:hsa00500 Starch and sucrose metabolism,cpd:C00721,,,,,cpd:C00031,,,,
148,irreversible,path:hsa00500 Starch and sucrose metabolism,cpd:C00721,,,,,cpd:C00031,,,,
149,irreversible,path:hsa00500 Starch and sucrose metabolism,cpd:C00252,,,,,cpd:C00031,,,,
243,irreversible,path:hsa00500 Starch and sucrose metabolism,cpd:C00369,,,,,cpd:C00721,cpd:C00208,,,
39,irreversible,path:hsa00510 N-Glycan biosynthesis,gl:G00001,,,,,gl:G00002,,,,
40,irreversible,path:hsa00510 N-Glycan biosynthesis,cpd:C00096,cpd:C00110,,,,cpd:C03862,,,,
41,irreversible,path:hsa00510 N-Glycan biosynthesis,cpd:C00096,cpd:C00110,,,,cpd:C03862,,,,
192,irreversible,path:hsa00510 N-Glycan biosynthesis,gl:G10599,,,,,gl:G00008,,,,
191,irreversible,path:hsa00510 N-Glycan biosynthesis,gl:G10598,,,,,gl:G10599,,,,
44,irreversible,path:hsa00510 N-Glycan biosynthesis,gl:G10618,gl:G00007,,,,gl:G10598,,,,
45,irreversible,path:hsa00510 N-Glycan biosynthesis,gl:G10596,,,,,gl:G10597,,,,
46,irreversible,path:hsa00510 N-Glycan biosynthesis,gl:G10595,,,,,gl:G10596,,,,
47,irreversible,path:hsa00510 N-Glycan biosynthesis,gl:G10617,gl:G00006,,,,gl:G10595,,,,
71,irreversible,path:hsa00510 N-Glycan biosynthesis,gl:G00020,,,,,gl:G00021,,,,
74,irreversible,path:hsa00510 N-Glycan biosynthesis,cpd:C00621,,,,,cpd:C00110,,,,
83,irreversible,path:hsa00510 N-Glycan biosynthesis,gl:G00015,,,,,gl:G00016,,,,
84,irreversible,path:hsa00510 N-Glycan biosynthesis,gl:G00021,,,,,gl:G00022,,,,
85,irreversible,path:hsa00510 N-Glycan biosynthesis,gl:G00016,,,,,gl:G00017,,,,
86,irreversible,path:hsa00510 N-Glycan biosynthesis,gl:G00017,,,,,gl:G00018,,,,
87,irreversible,path:hsa00510 N-Glycan biosynthesis,gl:G00015,,,,,gl:G00019,,,,
88,irreversible,path:hsa00510 N-Glycan biosynthesis,gl:G00014,,,,,gl:G00015,,,,
89,irreversible,path:hsa00510 N-Glycan biosynthesis,gl:G00013,,,,,gl:G00014,,,,
196,irreversible,path:hsa00510 N-Glycan biosynthesis,gl:G00012,,,,,gl:G00013,,,,
90,irreversible,path:hsa00510 N-Glycan biosynthesis,gl:G00011,,,,,gl:G10694,,,,
91,irreversible,path:hsa00510 N-Glycan biosynthesis,gl:G00015,,,,,gl:G00020,,,,
92,irreversible,path:hsa00510 N-Glycan biosynthesis,gl:G00171,,,,,gl:G00010,,,,
93,irreversible,path:hsa00510 N-Glycan biosynthesis,gl:G00009,,,,,gl:G00171,,,,
94,irreversible,path:hsa00510 N-Glycan biosynthesis,gl:G10526,,,,,gl:G00006,,,,
95,irreversible,path:hsa00510 N-Glycan biosynthesis,cpd:C03021,gl:G00008,,,,cpd:C00621,gl:G00009,,,
96,irreversible,path:hsa00510 N-Glycan biosynthesis,cpd:C00110,,,,,cpd:C01246,,,,
190,irreversible,path:hsa00510 N-Glycan biosynthesis,gl:G10597,,,,,gl:G00007,,,,
189,irreversible,path:hsa00510 N-Glycan biosynthesis,gl:G00005,,,,,gl:G10526,,,,
188,irreversible,path:hsa00510 N-Glycan biosynthesis,gl:G00004,,,,,gl:G00005,,,,
98,irreversible,path:hsa00510 N-Glycan biosynthesis,gl:G00003,,,,,gl:G00004,,,,
99,irreversible,path:hsa00510 N-Glycan biosynthesis,gl:G10614,gl:G00002,,,,gl:G00003,,,,
100,irreversible,path:hsa00510 N-Glycan biosynthesis,gl:G00001,,,,,gl:G00002,,,,
101,irreversible,path:hsa00510 N-Glycan biosynthesis,cpd:C00096,cpd:C00110,,,,cpd:C03862,,,,
102,irreversible,path:hsa00510 N-Glycan biosynthesis,cpd:C00110,,,,,gl:G00001,,,,
104,irreversible,path:hsa00510 N-Glycan biosynthesis,cpd:C00381,,,,,cpd:C00110,,,,
187,irreversible,path:hsa00510 N-Glycan biosynthesis,cpd:C03021,gl:G00008,,,,cpd:C00621,gl:G00009,,,
195,irreversible,path:hsa00510 N-Glycan biosynthesis,gl:G00010,,,,,gl:G00011,,,,
202,irreversible,path:hsa00510 N-Glycan biosynthesis,cpd:C06081,,,,,cpd:C00381,,,,
208,irreversible,path:hsa00510 N-Glycan biosynthesis,gl:G10694,,,,,gl:G00012,,,,
29,irreversible,path:hsa00513 Various types of N-glycan biosynthesis,gl:G10694,,,,,gl:G00012,,,,
129,irreversible,path:hsa00513 Various types of N-glycan biosynthesis,gl:G00015,,,,,gl:G00016,,,,
130,irreversible,path:hsa00513 Various types of N-glycan biosynthesis,gl:G00016,,,,,gl:G00017,,,,
160,irreversible,path:hsa00513 Various types of N-glycan biosynthesis,gl:G10694,,,,,gl:G00012,,,,
161,irreversible,path:hsa00513 Various types of N-glycan biosynthesis,gl:G00012,,,,,gl:G00013,,,,
162,irreversible,path:hsa00513 Various types of N-glycan biosynthesis,gl:G00013,,,,,gl:G00014,,,,
163,irreversible,path:hsa00513 Various types of N-glycan biosynthesis,gl:G00014,,,,,gl:G00015,,,,
172,irreversible,path:hsa00513 Various types of N-glycan biosynthesis,gl:G10694,,,,,gl:G00012,,,,
173,irreversible,path:hsa00513 Various types of N-glycan biosynthesis,gl:G00012,,,,,gl:G00013,,,,
174,irreversible,path:hsa00513 Various types of N-glycan biosynthesis,gl:G00013,,,,,gl:G00014,,,,
177,irreversible,path:hsa00513 Various types of N-glycan biosynthesis,gl:G00014,,,,,gl:G10770,,,,
182,irreversible,path:hsa00513 Various types of N-glycan biosynthesis,gl:G13057,,,,,gl:G13058,,,,
234,irreversible,path:hsa00513 Various types of N-glycan biosynthesis,gl:G00013,,,,,gl:G00014,,,,
233,irreversible,path:hsa00513 Various types of N-glycan biosynthesis,gl:G00012,,,,,gl:G00013,,,,
232,irreversible,path:hsa00513 Various types of N-glycan biosynthesis,gl:G10694,,,,,gl:G00012,,,,
237,irreversible,path:hsa00513 Various types of N-glycan biosynthesis,gl:G00014,,,,,gl:G10770,,,,
279,irreversible,path:hsa00513 Various types of N-glycan biosynthesis,gl:G00011,,,,,gl:G10694,,,,
277,irreversible,path:hsa00513 Various types of N-glycan biosynthesis,gl:G00014,,,,,gl:G00015,,,,
276,irreversible,path:hsa00513 Various types of N-glycan biosynthesis,gl:G00013,,,,,gl:G00014,,,,
275,irreversible,path:hsa00513 Various types of N-glycan biosynthesis,gl:G00012,,,,,gl:G00013,,,,
274,irreversible,path:hsa00513 Various types of N-glycan biosynthesis,gl:G10694,,,,,gl:G00012,,,,
294,irreversible,path:hsa00513 Various types of N-glycan biosynthesis,gl:G00011,,,,,gl:G10694,,,,
297,irreversible,path:hsa00513 Various types of N-glycan biosynthesis,gl:G00011,,,,,gl:G10694,,,,
300,irreversible,path:hsa00513 Various types of N-glycan biosynthesis,gl:G00011,,,,,gl:G10694,,,,
303,irreversible,path:hsa00513 Various types of N-glycan biosynthesis,gl:G00011,,,,,gl:G10694,,,,
27,irreversible,path:hsa00515 Mannose type O-glycan biosynthesis,cpd:C02189,gl:G10617,,,,gl:G13027,,,,
31,irreversible,path:hsa00515 Mannose type O-glycan biosynthesis,gl:G13027,,,,,gl:G13026,,,,
53,irreversible,path:hsa00515 Mannose type O-glycan biosynthesis,gl:G13026,,,,,gl:G13028,,,,
61,irreversible,path:hsa00515 Mannose type O-glycan biosynthesis,gl:G13027,,,,,gl:G13087,,,,
62,irreversible,path:hsa00515 Mannose type O-glycan biosynthesis,gl:G13087,,,,,gl:G13091,,,,
63,irreversible,path:hsa00515 Mannose type O-glycan biosynthesis,gl:G13091,,,,,gl:G13092,,,,
96,irreversible,path:hsa00515 Mannose type O-glycan biosynthesis,cpd:C00789,gl:G13092,,,,gl:G13093,,,,
66,irreversible,path:hsa00515 Mannose type O-glycan biosynthesis,gl:G13096,,,,,gl:G13097,,,,
89,irreversible,path:hsa00515 Mannose type O-glycan biosynthesis,gl:G13095,,,,,gl:G13096,,,,
94,irreversible,path:hsa00515 Mannose type O-glycan biosynthesis,cpd:C00063,cpd:C01068,,,,cpd:C00789,,,,
98,irreversible,path:hsa00515 Mannose type O-glycan biosynthesis,gl:G13093,,,,,gl:G13094,,,,
100,irreversible,path:hsa00515 Mannose type O-glycan biosynthesis,gl:G13094,,,,,gl:G13095,,,,
107,irreversible,path:hsa00515 Mannose type O-glycan biosynthesis,gl:G13097,,,,,gl:G13098,,,,
41,reversible,path:hsa00531 Glycosaminoglycan degradation,cpd:C00925,,,,,cpd:C00925,gl:G13034,,,
41,reversible_reverse,path:hsa00531 Glycosaminoglycan degradation,cpd:C00925,gl:G13034,,,,cpd:C00925,,,,
42,irreversible,path:hsa00531 Glycosaminoglycan degradation,cpd:C00925,,,,,gl:G13034,,,,
46,irreversible,path:hsa00531 Glycosaminoglycan degradation,gl:G13073,,,,,gl:G13074,,,,
50,irreversible,path:hsa00531 Glycosaminoglycan degradation,gl:G13041,,,,,gl:G13042,,,,
51,irreversible,path:hsa00531 Glycosaminoglycan degradation,gl:G13034,,,,,gl:G13035,,,,
52,irreversible,path:hsa00531 Glycosaminoglycan degradation,gl:G01945,,,,,gl:G01977,,,,
53,irreversible,path:hsa00531 Glycosaminoglycan degradation,gl:G13042,,,,,gl:G12336,,,,
54,irreversible,path:hsa00531 Glycosaminoglycan degradation,gl:G13035,,,,,gl:G13036,,,,
55,irreversible,path:hsa00531 Glycosaminoglycan degradation,gl:G12336,,,,,gl:G13043,,,,
14,irreversible,path:hsa00531 Glycosaminoglycan degradation,gl:G13036,,,,,gl:G13037,,,,
56,irreversible,path:hsa00531 Glycosaminoglycan degradation,gl:G01977,,,,,gl:G13073,,,,
57,irreversible,path:hsa00531 Glycosaminoglycan degradation,gl:G13043,,,,,gl:G00872,,,,
58,irreversible,path:hsa00531 Glycosaminoglycan degradation,gl:G13037,,,,,gl:G13038,,,,
59,irreversible,path:hsa00531 Glycosaminoglycan degradation,gl:G13073,,,,,gl:G01391,,,,
60,irreversible,path:hsa00531 Glycosaminoglycan degradation,gl:G12336,,,,,gl:G00872,,,,
61,irreversible,path:hsa00531 Glycosaminoglycan degradation,gl:G13038,,,,,gl:G13039,,,,
63,irreversible,path:hsa00531 Glycosaminoglycan degradation,gl:G13074,,,,,gl:G01391,,,,
64,irreversible,path:hsa00531 Glycosaminoglycan degradation,gl:G13040,,,,,gl:G09660,,,,
65,irreversible,path:hsa00531 Glycosaminoglycan degradation,gl:G09660,,,,,gl:G02632,,,,
76,irreversible,path:hsa00531 Glycosaminoglycan degradation,gl:G13043,,,,,gl:G00872,,,,
77,irreversible,path:hsa00531 Glycosaminoglycan degradation,gl:G12336,,,,,gl:G13043,,,,
80,irreversible,path:hsa00531 Glycosaminoglycan degradation,gl:G13043,,,,,gl:G00872,,,,
83,irreversible,path:hsa00531 Glycosaminoglycan degradation,gl:G13041,,,,,gl:G13042,,,,
84,irreversible,path:hsa00531 Glycosaminoglycan degradation,gl:G13042,,,,,gl:G12336,,,,
85,irreversible,path:hsa00531 Glycosaminoglycan degradation,gl:G13038,,,,,gl:G13039,,,,
87,irreversible,path:hsa00531 Glycosaminoglycan degradation,gl:G13040,,,,,gl:G09660,,,,
88,irreversible,path:hsa00531 Glycosaminoglycan degradation,gl:G13034,,,,,gl:G13035,,,,
89,irreversible,path:hsa00531 Glycosaminoglycan degradation,gl:G13035,,,,,gl:G13036,,,,
91,irreversible,path:hsa00531 Glycosaminoglycan degradation,cpd:C00925,,,,,gl:G13034,,,,
92,irreversible,path:hsa00531 Glycosaminoglycan degradation,gl:G13036,,,,,gl:G13037,,,,
95,irreversible,path:hsa00531 Glycosaminoglycan degradation,gl:G13074,,,,,gl:G01391,,,,
96,irreversible,path:hsa00531 Glycosaminoglycan degradation,gl:G13073,,,,,gl:G13074,,,,
98,irreversible,path:hsa00531 Glycosaminoglycan degradation,gl:G01945,,,,,gl:G01977,,,,
99,irreversible,path:hsa00531 Glycosaminoglycan degradation,gl:G01977,,,,,gl:G13073,,,,
178,irreversible,path:hsa00531 Glycosaminoglycan degradation,gl:G10505,,,,,gl:G00526,,,,
181,irreversible,path:hsa00531 Glycosaminoglycan degradation,gl:G00526,,,,,gl:G00711,,,,
186,irreversible,path:hsa00531 Glycosaminoglycan degradation,gl:G00526,,,,,gl:G00711,,,,
15,irreversible,path:hsa00534 Glycosaminoglycan biosynthesis - heparan sulfate / heparin,gl:G00157,,,,,gl:G00162,,,,
48,irreversible,path:hsa00534 Glycosaminoglycan biosynthesis - heparan sulfate / heparin,gl:G00163,,,,,gl:G00164,,,,
46,irreversible,path:hsa00534 Glycosaminoglycan biosynthesis - heparan sulfate / heparin,gl:G00162,,,,,gl:G00163,,,,
17,irreversible,path:hsa00534 Glycosaminoglycan biosynthesis - heparan sulfate / heparin,cpd:C02189,,,,,gl:G00154,,,,
43,irreversible,path:hsa00534 Glycosaminoglycan biosynthesis - heparan sulfate / heparin,gl:G00154,,,,,gl:G00155,,,,
54,irreversible,path:hsa00534 Glycosaminoglycan biosynthesis - heparan sulfate / heparin,gl:G00155,,,,,gl:G00156,,,,
55,irreversible,path:hsa00534 Glycosaminoglycan biosynthesis - heparan sulfate / heparin,gl:G00156,,,,,gl:G00157,,,,
56,irreversible,path:hsa00534 Glycosaminoglycan biosynthesis - heparan sulfate / heparin,gl:G00157,,,,,gl:G00162,,,,
57,irreversible,path:hsa00534 Glycosaminoglycan biosynthesis - heparan sulfate / heparin,gl:G00162,,,,,gl:G00163,,,,
